"Farm","Date","Treatment","Cycle","Ele.present","Proximity.m.","Cropdamaged","Area.m2."
12,"9/23/25","Humans",1,"No",NA,"No",0
12,"9/24/25","Humans",1,"No",NA,"No",0
12,"9/25/25","Humans",1,"No",NA,"No",0
12,"9/26/25","Humans",1,"Yes",20,"Yes",150
12,"9/27/25","Humans",1,"No",NA,"No",0
12,"9/28/25","Humans",1,"No",NA,"No",0
12,"9/29/25","Humans",1,"No",NA,"No",0
12,"9/30/25","Humans",1,"No",NA,"No",0
12,"10/1/25","Humans",1,"No",NA,"No",0
12,"10/2/25","Humans",1,"No",NA,"No",0
12,"10/3/25","Humans",1,"No",NA,"No",0
12,"10/4/25","Humans",1,"No",NA,"No",0
12,"10/5/25","Humans",1,"No",NA,"No",0
12,"10/6/25","Humans",1,"No",NA,"No",0
12,"10/7/25","Humans",1,"No",NA,"No",0
12,"10/8/25","Humans",1,"No",NA,"No",0
12,"10/9/25","Humans",1,"No",NA,"No",0
12,"10/10/25","Humans",1,"No",NA,"No",0
12,"10/11/25","Humans",1,"No",NA,"No",0
12,"10/12/25","Humans",1,"No",NA,"No",0
12,"10/13/25","Humans",1,"No",NA,"No",0
12,"10/14/25","Humans",1,"No",NA,"No",0
12,"10/15/25","Humans",1,"No",NA,"No",0
12,"10/16/25","Humans",1,"No",NA,"No",0
12,"10/17/25","Humans",1,"No",NA,"No",0
12,"10/18/25","Humans",1,"No",NA,"No",0
12,"10/19/25","Humans",1,"No",NA,"No",0
12,"10/20/25","Humans",1,"No",NA,"No",0
12,"10/29/25","Crickets",1,"No",NA,"No",0
12,"10/30/25","Crickets",1,"No",NA,"No",0
12,"10/31/25","Crickets",1,"No",NA,"No",0
12,"11/1/25","Crickets",1,"Yes",5,"No",0
12,"11/2/25","Crickets",1,"Yes",70,"No",0
12,"11/3/25","Crickets",1,"Yes",50,"No",0
12,"11/4/25","Crickets",1,"Yes",5,"Yes",20
12,"11/5/25","Crickets",1,"No",NA,"No",0
12,"11/6/25","Crickets",1,"No",NA,"No",0
12,"11/7/25","Crickets",1,"No",NA,"No",0
12,"11/8/25","Crickets",1,"No",NA,"No",0
12,"11/9/25","Crickets",1,"No",NA,"No",0
12,"11/10/25","Crickets",1,"Yes",1,"Yes",20
12,"11/11/25","Crickets",1,"Yes",1,"Yes",20
12,"11/12/25","Crickets",1,"Yes",1,"Yes",20
12,"11/13/25","Crickets",1,"No",NA,"No",0
12,"11/14/25","Crickets",1,"No",NA,"No",0
12,"11/15/25","Crickets",1,"Yes",1,"Yes",20
12,"11/16/25","Crickets",1,"No",NA,"No",0
12,"11/17/25","Crickets",1,"No",NA,"No",0
12,"11/18/25","Crickets",1,"Yes",1,"Yes",30
12,"11/19/25","Crickets",1,"Yes",1,"Yes",40
12,"11/20/25","Crickets",1,"No",NA,"No",0
12,"11/21/25","Crickets",1,"Yes",1,"Yes",50
12,"11/22/25","Crickets",1,"Yes",1,"Yes",20
12,"11/23/25","Crickets",1,"No",NA,"No",0
12,"11/24/25","Humans",2,"No",NA,"No",0
12,"11/25/25","Humans",2,"No",NA,"No",0
12,"11/26/25","Humans",2,"No",NA,"No",0
12,"11/27/25","Humans",2,"No",NA,"No",0
12,"11/28/25","Humans",2,"No",NA,"No",0
12,"11/29/25","Humans",2,"No",NA,"No",0
12,"11/30/25","Humans",2,"No",NA,"No",0
12,"12/1/25","Humans",2,"No",NA,"No",0
12,"12/2/25","Humans",2,"No",NA,"No",0
12,"12/3/25","Humans",2,"No",NA,"No",0
12,"12/4/25","Humans",2,"No",NA,"No",0
12,"12/5/25","Humans",2,"No",NA,"No",0
12,"12/6/25","Humans",2,"Yes",150,"No",0
12,"12/7/25","Humans",2,"No",NA,"No",0
12,"12/8/25","Humans",2,"No",NA,"No",0
12,"12/9/25","Humans",2,"No",NA,"No",0
12,"12/10/25","Humans",2,"No",NA,"No",0
12,"12/11/25","Humans",2,"No",NA,"No",0
12,"12/12/25","Humans",2,"No",NA,"No",0
12,"12/13/25","Humans",2,"Yes",100,"No",0
12,"12/14/25","Humans",2,"No",NA,"No",0
12,"12/15/25","Humans",2,"Yes",100,"Yes",50
12,"12/16/25","Humans",2,"No",NA,"No",0
12,"12/17/25","Humans",2,"No",NA,"No",0
12,"12/18/25","Humans",2,"No",NA,"No",0
12,"12/19/25","Humans",2,"No",NA,"No",0
12,"12/20/25","Humans",2,"No",NA,"No",0
12,"12/21/25","Humans",2,"No",NA,"No",0
12,"12/22/25","Humans",2,"No",NA,"No",0
12,"12/26/25","Crickets",2,"Yes",1,"Yes",100
12,"12/27/25","Crickets",2,"No",NA,"No",0
12,"12/28/25","Crickets",2,"Yes",1,"Yes",100
12,"12/29/25","Crickets",2,"Yes",1,"Yes",20
12,"12/30/25","Crickets",2,"Yes",1,"Yes",5
12,"12/31/25","Crickets",2,"Yes",1,"Yes",5
12,"1/1/26","Crickets",2,"No",NA,"No",0
12,"1/2/26","Crickets",2,"No",NA,"No",0
12,"1/3/26","Crickets",2,"Yes",1,"Yes",25
12,"1/4/26","Crickets",2,"No",NA,"No",0
12,"1/5/26","Crickets",2,"No",NA,"No",0
12,"1/6/26","Crickets",2,"No",NA,"No",0
12,"1/7/26","Crickets",2,"No",NA,"No",0
12,"1/8/26","Crickets",2,"No",NA,"No",0
12,"1/9/26","Crickets",2,"No",NA,"No",0
12,"1/10/26","Crickets",2,"Yes",5,"Yes",25
12,"1/11/26","Crickets",2,"Yes",1,"Yes",100
12,"1/12/26","Crickets",2,"Yes",1,"Yes",25
12,"1/13/26","Crickets",2,"No",NA,"No",0
12,"1/14/26","Crickets",2,"No",NA,"No",0
12,"1/15/26","Crickets",2,"No",NA,"No",0
12,"1/16/26","Crickets",2,"Yes",1,"Yes",20
12,"1/17/26","Crickets",2,"No",NA,"No",0
12,"1/18/26","Crickets",2,"Yes",1,"Yes",20
12,"1/19/26","Crickets",2,"No",NA,"No",0
12,"1/20/26","Crickets",2,"Yes",1,"Yes",10
12,"1/21/26","Crickets",2,"No",NA,"No",0
12,"1/22/26","Crickets",2,"No",NA,"No",0
12,"1/23/26","Crickets",2,"No",NA,"No",0
12,"1/24/26","Crickets",2,"No",NA,"No",0
12,"1/25/26","Crickets",2,"Yes",1,"Yes",200
13,"9/22/25","Humans",1,"No",NA,"No",0
13,"9/23/25","Humans",1,"No",NA,"No",0
13,"9/24/25","Humans",1,"No",NA,"No",0
13,"9/25/25","Humans",1,"No",NA,"No",0
13,"9/26/25","Humans",1,"No",NA,"No",0
13,"9/27/25","Humans",1,"No",NA,"No",0
13,"9/28/25","Humans",1,"No",NA,"No",0
13,"9/29/25","Humans",1,"No",NA,"No",0
13,"9/30/25","Humans",1,"No",NA,"No",0
13,"10/1/25","Humans",1,"No",NA,"No",0
13,"10/2/25","Humans",1,"No",NA,"No",0
13,"10/3/25","Humans",1,"No",NA,"No",0
13,"10/4/25","Humans",1,"No",NA,"No",0
13,"10/5/25","Humans",1,"No",NA,"No",0
13,"10/6/25","Humans",1,"No",NA,"No",0
13,"10/7/25","Humans",1,"No",NA,"No",0
13,"10/8/25","Humans",1,"No",NA,"No",0
13,"10/9/25","Humans",1,"No",NA,"No",0
13,"10/10/25","Humans",1,"No",NA,"No",0
13,"10/11/25","Humans",1,"No",NA,"No",0
13,"10/12/25","Humans",1,"No",NA,"No",0
13,"10/13/25","Humans",1,"No",NA,"No",0
13,"10/14/25","Humans",1,"No",NA,"No",0
13,"10/15/25","Humans",1,"No",NA,"No",0
13,"10/16/25","Humans",1,"No",NA,"No",0
13,"10/17/25","Humans",1,"No",NA,"No",0
13,"10/18/25","Humans",1,"No",NA,"No",0
13,"10/19/25","Humans",1,"No",NA,"No",0
13,"10/20/25","Humans",1,"No",NA,"No",0
13,"10/29/25","Crickets",1,"No",NA,"No",0
13,"10/30/25","Crickets",1,"No",NA,"No",0
13,"10/31/25","Crickets",1,"No",NA,"No",0
13,"11/1/25","Crickets",1,"No",NA,"No",0
13,"11/2/25","Crickets",1,"No",NA,"No",0
13,"11/3/25","Crickets",1,"No",NA,"No",0
13,"11/4/25","Crickets",1,"No",NA,"No",0
13,"11/5/25","Crickets",1,"No",NA,"No",0
13,"11/6/25","Crickets",1,"Yes",2,"Yes",50
13,"11/7/25","Crickets",1,"No",NA,"No",0
13,"11/8/25","Crickets",1,"Yes",7,"Yes",50
13,"11/9/25","Crickets",1,"No",NA,"No",0
13,"11/10/25","Crickets",1,"No",NA,"No",0
13,"11/11/25","Crickets",1,"Yes",1,"Yes",225
13,"11/12/25","Crickets",1,"No",NA,"No",0
13,"11/13/25","Crickets",1,"No",NA,"No",0
13,"11/14/25","Crickets",1,"No",NA,"No",0
13,"11/15/25","Crickets",1,"Yes",1,"Yes",225
13,"11/16/25","Crickets",1,"No",NA,"No",0
13,"11/17/25","Crickets",1,"No",NA,"No",0
13,"11/18/25","Crickets",1,"Yes",1,"Yes",100
13,"11/19/25","Crickets",1,"No",NA,"No",0
13,"11/20/25","Crickets",1,"No",NA,"No",0
13,"11/21/25","Crickets",1,"No",NA,"No",0
13,"11/22/25","Crickets",1,"Yes",1,"Yes",150
13,"11/23/25","Crickets",1,"No",NA,"No",0
13,"11/24/25","Humans",2,"No",NA,"No",0
13,"11/25/25","Humans",2,"No",NA,"No",0
13,"11/26/25","Humans",2,"Yes",200,"No",0
13,"11/27/25","Humans",2,"No",NA,"No",0
13,"11/28/25","Humans",2,"No",NA,"No",0
13,"11/29/25","Humans",2,"No",NA,"No",0
13,"11/30/25","Humans",2,"Yes",200,"No",0
13,"12/1/25","Humans",2,"No",NA,"No",0
13,"12/2/25","Humans",2,"No",NA,"No",0
13,"12/3/25","Humans",2,"No",NA,"No",0
13,"12/4/25","Humans",2,"No",NA,"No",0
13,"12/5/25","Humans",2,"No",NA,"No",0
13,"12/6/25","Humans",2,"No",NA,"No",0
13,"12/7/25","Humans",2,"No",NA,"No",0
13,"12/8/25","Humans",2,"No",NA,"No",0
13,"12/9/25","Humans",2,"No",NA,"No",0
13,"12/10/25","Humans",2,"No",NA,"No",0
13,"12/11/25","Humans",2,"No",NA,"No",0
13,"12/12/25","Humans",2,"No",NA,"No",0
13,"12/13/25","Humans",2,"No",NA,"No",0
13,"12/14/25","Humans",2,"No",NA,"No",0
13,"12/15/25","Humans",2,"No",NA,"No",0
13,"12/16/25","Humans",2,"No",NA,"No",0
13,"12/17/25","Humans",2,"Yes",50,"No",0
13,"12/18/25","Humans",2,"No",NA,"No",0
13,"12/19/25","Humans",2,"No",NA,"No",0
13,"12/20/25","Humans",2,"No",NA,"No",0
13,"12/21/25","Humans",2,"No",NA,"No",0
13,"12/22/25","Humans",2,"No",NA,"No",0
13,"12/23/25","Humans",2,"No",NA,"No",0
13,"12/24/25","Crickets",2,"No",NA,"No",0
13,"12/25/25","Crickets",2,"No",NA,"No",0
13,"12/26/25","Crickets",2,"No",NA,"No",0
13,"12/27/25","Crickets",2,"No",NA,"No",0
13,"12/28/25","Crickets",2,"No",NA,"No",0
13,"12/29/25","Crickets",2,"No",NA,"No",0
13,"12/30/25","Crickets",2,"Yes",5,"Yes",20
13,"12/31/25","Crickets",2,"Yes",50,"No",0
13,"1/1/26","Crickets",2,"Yes",5,"No ",0
13,"1/2/26","Crickets",2,"No",NA,"No",0
13,"1/3/26","Crickets",2,"Yes",50,"Yes",25
13,"1/4/26","Crickets",2,"No",NA,"No",0
13,"1/5/26","Crickets",2,"No",NA,"No",0
13,"1/6/26","Crickets",2,"No",NA,"No",0
13,"1/7/26","Crickets",2,"No",NA,"No",0
13,"1/8/26","Crickets",2,"Yes",1,"Yes",25
13,"1/9/26","Crickets",2,"Yes",1,"Yes",25
13,"1/10/26","Crickets",2,"No",NA,"No",0
13,"1/11/26","Crickets",2,"No",NA,"No",0
13,"1/12/26","Crickets",2,"No",NA,"No",0
13,"1/13/26","Crickets",2,"No",NA,"No",0
13,"1/14/26","Crickets",2,"No",NA,"No",0
13,"1/15/26","Crickets",2,"Yes",1,"Yes",50
13,"1/16/26","Crickets",2,"No",NA,"No",0
13,"1/17/26","Crickets",2,"No",NA,"No",0
13,"1/18/26","Crickets",2,"No",NA,"No",0
13,"1/19/26","Crickets",2,"Yes",10,"Yes",30
13,"1/20/26","Crickets",2,"No",NA,"No",0
13,"1/21/26","Crickets",2,"No",NA,"No",0
13,"1/22/26","Crickets",2,"No",NA,"No",0
13,"1/23/26","Crickets",2,"Yes",50,"Yes",10
13,"1/24/26","Crickets",2,"No",NA,"No",0
13,"1/25/26","Crickets",2,"Yes",1,"Yes",10
14,"9/22/25","Humans",1,"No",NA,"No",0
14,"9/23/25","Humans",1,"No",NA,"No",0
14,"9/24/25","Humans",1,"No",NA,"No",0
14,"9/25/25","Humans",1,"No",NA,"No",0
14,"9/26/25","Humans",1,"No",NA,"No",0
14,"9/27/25","Humans",1,"No",NA,"No",0
14,"9/28/25","Humans",1,"No",NA,"No",0
14,"9/29/25","Humans",1,"No",NA,"No",0
14,"9/30/25","Humans",1,"No",NA,"No",0
14,"10/1/25","Humans",1,"No",NA,"No",0
14,"10/2/25","Humans",1,"No",NA,"No",0
14,"10/3/25","Humans",1,"No",NA,"No",0
14,"10/4/25","Humans",1,"No",NA,"No",0
14,"10/5/25","Humans",1,"No",NA,"No",0
14,"10/6/25","Humans",1,"No",NA,"No",0
14,"10/7/25","Humans",1,"No",NA,"No",0
14,"10/8/25","Humans",1,"No",NA,"No",0
14,"10/9/25","Humans",1,"No",NA,"No",0
14,"10/10/25","Humans",1,"No",NA,"No",0
14,"10/11/25","Humans",1,"No",NA,"No",0
14,"10/12/25","Humans",1,"No",NA,"No",0
14,"10/13/25","Humans",1,"No",NA,"No",0
14,"10/14/25","Humans",1,"No",NA,"No",0
14,"10/15/25","Humans",1,"No",NA,"No",0
14,"10/16/25","Humans",1,"No",NA,"No",0
14,"10/17/25","Humans",1,"No",NA,"No",0
14,"10/18/25","Humans",1,"No",NA,"No",0
14,"10/19/25","Humans",1,"No",NA,"No",0
14,"10/20/25","Humans",1,"No",NA,"No",0
14,"10/29/25","Crickets",1,"No",NA,"No",0
14,"10/30/25","Crickets",1,"No",NA,"No",0
14,"10/31/25","Crickets",1,"No",NA,"No",0
14,"11/1/25","Crickets",1,"No",NA,"No",0
14,"11/2/25","Crickets",1,"No",NA,"No",0
14,"11/3/25","Crickets",1,"No",NA,"No",0
14,"11/4/25","Crickets",1,"No",NA,"No",0
14,"11/5/25","Crickets",1,"Yes",200,"No",0
14,"11/6/25","Crickets",1,"No",NA,"No",0
14,"11/7/25","Crickets",1,"No",NA,"No",0
14,"11/8/25","Crickets",1,"No",NA,"No",0
14,"11/9/25","Crickets",1,"No",NA,"No",0
14,"11/10/25","Crickets",1,"No",NA,"No",0
14,"11/11/25","Crickets",1,"No",NA,"No",0
14,"11/12/25","Crickets",1,"Yes",5,"No",0
14,"11/13/25","Crickets",1,"No",NA,"No",0
14,"11/14/25","Crickets",1,"No",NA,"No",0
14,"11/15/25","Crickets",1,"No",NA,"No",0
14,"11/16/25","Crickets",1,"No",NA,"No",0
14,"11/17/25","Crickets",1,"No",NA,"No",0
14,"11/18/25","Crickets",1,"No",NA,"No",0
14,"11/19/25","Crickets",1,"Yes",5,"No",0
14,"11/20/25","Crickets",1,"No",NA,"No",0
14,"11/21/25","Crickets",1,"No",NA,"No",0
14,"11/22/25","Crickets",1,"No",NA,"No",0
14,"11/23/25","Crickets",1,"No",NA,"No",0
14,"11/24/25","Humans",2,"No",NA,"No",0
14,"11/25/25","Humans",2,"No",NA,"No",0
14,"11/26/25","Humans",2,"No",NA,"No",0
14,"11/27/25","Humans",2,"No",NA,"No",0
14,"12/4/25","Humans",2,"No",NA,"No",0
14,"12/5/25","Humans",2,"No",NA,"No",0
14,"12/6/25","Humans",2,"No",NA,"No",0
14,"12/7/25","Humans",2,"No",NA,"No",0
14,"12/8/25","Humans",2,"No",NA,"No",0
14,"12/9/25","Humans",2,"No",NA,"No",0
14,"12/10/25","Humans",2,"No",NA,"No",0
14,"12/11/25","Humans",2,"No",NA,"No",0
14,"12/12/25","Humans",2,"No",NA,"No",0
14,"12/13/25","Humans",2,"No",NA,"No",0
14,"12/14/25","Humans",2,"No",NA,"No",0
14,"12/15/25","Humans",2,"No",NA,"No",0
14,"12/16/25","Humans",2,"No",NA,"No",0
14,"12/17/25","Humans",2,"No",NA,"No",0
14,"12/18/25","Humans",2,"No",NA,"No",0
14,"12/19/25","Humans",2,"No",NA,"No",0
14,"12/20/25","Humans",2,"No",NA,"No",0
14,"12/21/25","Humans",2,"No",NA,"No",0
14,"12/22/25","Crickets",2,"No",NA,"No",0
14,"12/23/25","Crickets",2,"No",NA,"No",0
14,"12/24/25","Crickets",2,"No",NA,"No",0
14,"12/25/25","Crickets",2,"No",NA,"No",0
14,"12/26/25","Crickets",2,"Yes",5,"Yes",10
14,"12/27/25","Crickets",2,"No",NA,"No",0
14,"12/28/25","Crickets",2,"No",NA,"No",0
14,"12/29/25","Crickets",2,"Yes",1,"Yes",20
14,"12/30/25","Crickets",2,"No",NA,"No",0
14,"12/31/25","Crickets",2,"No",NA,"No",0
14,"1/1/26","Crickets",2,"No",NA,"No",0
14,"1/2/26","Crickets",2,"No",NA,"No",0
14,"1/3/26","Crickets",2,"Yes",1,"Yes",10
14,"1/4/26","Crickets",2,"No",NA,"No",0
14,"1/5/26","Crickets",2,"No",NA,"No",0
14,"1/6/26","Crickets",2,"No",NA,"No",0
14,"1/7/26","Crickets",2,"No",NA,"No",0
14,"1/8/26","Crickets",2,"No",NA,"No",0
14,"1/9/26","Crickets",2,"No",NA,"No",0
14,"1/10/26","Crickets",2,"No",NA,"No",0
14,"1/11/26","Crickets",2,"No",NA,"No",0
14,"1/12/26","Crickets",2,"No",NA,"No",0
14,"1/13/26","Crickets",2,"Yes",1,"Yes",100
14,"1/14/26","Crickets",2,"Yes",1,"Yes",10
14,"1/15/26","Crickets",2,"No",NA,"No",0
14,"1/16/26","Crickets",2,"No",NA,"No",0
14,"1/17/26","Crickets",2,"No",NA,"No",0
14,"1/18/26","Crickets",2,"No",NA,"No",0
14,"1/19/26","Crickets",2,"Yes",1,"Yes",10
14,"1/20/26","Crickets",2,"No",NA,"No",0
14,"1/21/26","Crickets",2,"No",NA,"No",0
14,"1/22/26","Crickets",2,"No",NA,"No",0
14,"1/23/26","Crickets",2,"No",NA,"No",0
14,"1/24/26","Crickets",2,"Yes",1,"Yes",10
14,"1/25/26","Crickets",2,"No",NA,"No",0
15,"9/22/25","Humans",1,"No",NA,"No",0
15,"9/23/25","Humans",1,"No",NA,"No",0
15,"9/24/25","Humans",1,"No",NA,"No",0
15,"9/25/25","Humans",1,"No",NA,"No",0
15,"9/26/25","Humans",1,"No",NA,"No",0
15,"9/27/25","Humans",1,"No",NA,"No",0
15,"9/28/25","Humans",1,"No",NA,"No",0
15,"9/29/25","Humans",1,"No",NA,"No",0
15,"9/30/25","Humans",1,"No",NA,"No",0
15,"10/1/25","Humans",1,"Yes",15,"No",0
15,"10/2/25","Humans",1,"No",NA,"No",0
15,"10/3/25","Humans",1,"No",NA,"No",0
15,"10/4/25","Humans",1,"No",NA,"No",0
15,"10/5/25","Humans",1,"No",NA,"No",0
15,"10/6/25","Humans",1,"No",NA,"No",0
15,"10/7/25","Humans",1,"No",NA,"No",0
15,"10/8/25","Humans",1,"No",NA,"No",0
15,"10/9/25","Humans",1,"No",NA,"No",0
15,"10/10/25","Humans",1,"No",NA,"No",0
15,"10/11/25","Humans",1,"No",NA,"No",0
15,"10/12/25","Humans",1,"No",NA,"No",0
15,"10/13/25","Humans",1,"No",NA,"No",0
15,"10/14/25","Humans",1,"No",NA,"No",0
15,"10/15/25","Humans",1,"No",NA,"No",0
15,"10/16/25","Humans",1,"No",NA,"No",0
15,"10/17/25","Humans",1,"No",NA,"No",0
15,"10/18/25","Humans",1,"No",NA,"No",0
15,"10/19/25","Humans",1,"No",NA,"No",0
15,"10/20/25","Humans",1,"No",NA,"No",0
15,"10/29/25","Crickets",1,"No",NA,"No",0
15,"10/30/25","Crickets",1,"No",NA,"No",0
15,"10/31/25","Crickets",1,"No",NA,"No",0
15,"11/1/25","Crickets",1,"No",NA,"No",0
15,"11/2/25","Crickets",1,"No",NA,"No",0
15,"11/3/25","Crickets",1,"No",NA,"No",0
15,"11/4/25","Crickets",1,"No",NA,"No",0
15,"11/5/25","Crickets",1,"Yes",150,"No",0
15,"11/6/25","Crickets",1,"No",NA,"No",0
15,"11/7/25","Crickets",1,"No",NA,"No",0
15,"11/8/25","Crickets",1,"No",NA,"No",0
15,"11/9/25","Crickets",1,"No",NA,"No",0
15,"11/10/25","Crickets",1,"No",NA,"No",0
15,"11/11/25","Crickets",1,"No",NA,"No",0
15,"11/12/25","Crickets",1,"Yes",50,"No",0
15,"11/13/25","Crickets",1,"No",NA,"No",0
15,"11/14/25","Crickets",1,"No",NA,"No",0
15,"11/15/25","Crickets",1,"No",NA,"No",0
15,"11/16/25","Crickets",1,"No",NA,"No",0
15,"11/17/25","Crickets",1,"No",NA,"No",0
15,"11/18/25","Crickets",1,"No",NA,"No",0
15,"11/19/25","Crickets",1,"Yes",50,"No",0
15,"11/20/25","Crickets",1,"No",NA,"No",0
15,"11/21/25","Crickets",1,"No",NA,"No",0
15,"11/22/25","Crickets",1,"No",NA,"No",0
15,"11/23/25","Crickets",1,"No",NA,"No",0
15,"11/24/25","Humans",2,"No",NA,"No",0
15,"11/25/25","Humans",2,"No",NA,"No",0
15,"11/26/25","Humans",2,"No",NA,"No",0
15,"11/27/25","Humans",2,"No",NA,"No",0
15,"11/28/25","Humans",2,"Yes",5,"Yes",50
15,"11/29/25","Humans",2,"No",NA,"No",0
15,"11/30/25","Humans",2,"No",NA,"No",0
15,"12/1/25","Humans",2,"No",NA,"No",0
15,"12/2/25","Humans",2,"No",NA,"No",0
15,"12/3/25","Humans",2,"Yes",150,"No",0
15,"12/4/25","Humans",2,"No",NA,"No",0
15,"12/5/25","Humans",2,"No",NA,"No",0
15,"12/6/25","Humans",2,"No",NA,"No",0
15,"12/7/25","Humans",2,"No",NA,"No",0
15,"12/8/25","Humans",2,"No",NA,"No",0
15,"12/9/25","Humans",2,"No",NA,"No",0
15,"12/10/25","Humans",2,"No",NA,"No",0
15,"12/11/25","Humans",2,"No",NA,"No",0
15,"12/12/25","Humans",2,"No",NA,"No",0
15,"12/13/25","Humans",2,"No",NA,"No",0
15,"12/14/25","Humans",2,"No",NA,"No",0
15,"12/15/25","Humans",2,"No",NA,"No",0
15,"12/16/25","Humans",2,"No",NA,"No",0
15,"12/17/25","Humans",2,"No",NA,"No",0
15,"12/18/25","Humans",2,"No",NA,"No",0
15,"12/19/25","Humans",2,"No",NA,"No",0
15,"12/20/25","Humans",2,"No",NA,"No",0
15,"12/21/25","Humans",2,"No",NA,"No",0
15,"12/22/25","Humans",2,"No",NA,"No",0
15,"12/23/25","Humans",2,"No",NA,"No",0
15,"12/24/25","Humans",2,"No",NA,"No",0
15,"12/25/25","Humans",2,"No",NA,"No",0
15,"12/26/25","Crickets",2,"Yes",25,"Yes",25
15,"12/27/25","Crickets",2,"No",NA,"No",0
15,"12/28/25","Crickets",2,"No",NA,"No",0
15,"12/29/25","Crickets",2,"No",NA,"No",0
15,"12/30/25","Crickets",2,"Yes",100,"No",0
15,"12/31/25","Crickets",2,"No",NA,"No",0
15,"1/1/26","Crickets",2,"No",NA,"No",0
15,"1/2/26","Crickets",2,"No",NA,"No",0
15,"1/3/26","Crickets",2,"No",NA,"No",0
15,"1/4/26","Crickets",2,"No",NA,"No",0
15,"1/5/26","Crickets",2,"No",NA,"No",0
15,"1/6/26","Crickets",2,"No",NA,"No",0
15,"1/7/26","Crickets",2,"No",NA,"No",0
15,"1/8/26","Crickets",2,"No",NA,"No",0
15,"1/9/26","Crickets",2,"Yes",50,"No",0
15,"1/10/26","Crickets",2,"No",NA,"No",0
15,"1/11/26","Crickets",2,"No",NA,"No",0
15,"1/12/26","Crickets",2,"No",NA,"No",0
15,"1/13/26","Crickets",2,"Yes",1,"Yes",30
15,"1/14/26","Crickets",2,"Yes",1,"Yes",10
15,"1/15/26","Crickets",2,"No",NA,"No",0
15,"1/16/26","Crickets",2,"No",NA,"No",0
15,"1/17/26","Crickets",2,"No",NA,"No",0
15,"1/18/26","Crickets",2,"No",NA,"No",0
15,"1/19/26","Crickets",2,"Yes",20,"Yes",10
15,"1/20/26","Crickets",2,"Yes",1,"No",0
15,"1/21/26","Crickets",2,"No",NA,"No",0
15,"1/22/26","Crickets",2,"No",NA,"No",0
15,"1/23/26","Crickets",2,"No",NA,"No",0
15,"1/24/26","Crickets",2,"Yes",1,"Yes",10
15,"1/25/26","Crickets",2,"No",NA,"No",0
16,"9/22/25","Humans",1,"No",NA,"No",0
16,"9/23/25","Humans",1,"No",NA,"No",0
16,"9/24/25","Humans",1,"No",NA,"No",0
16,"9/25/25","Humans",1,"No",NA,"No",0
16,"9/26/25","Humans",1,"No",NA,"No",0
16,"9/27/25","Humans",1,"No",NA,"No",0
16,"9/28/25","Humans",1,"No",NA,"No",0
16,"9/29/25","Humans",1,"No",NA,"No",0
16,"9/30/25","Humans",1,"No",NA,"No",0
16,"10/1/25","Humans",1,"No",NA,"No",0
16,"10/2/25","Humans",1,"No",NA,"No",0
16,"10/3/25","Humans",1,"No",NA,"No",0
16,"10/4/25","Humans",1,"No",NA,"No",0
16,"10/5/25","Humans",1,"No",NA,"No",0
16,"10/6/25","Humans",1,"No",NA,"No",0
16,"10/7/25","Humans",1,"No",NA,"No",0
16,"10/8/25","Humans",1,"No",NA,"No",0
16,"10/9/25","Humans",1,"No",NA,"No",0
16,"10/10/25","Humans",1,"No",NA,"No",0
16,"10/11/25","Humans",1,"No",NA,"No",0
16,"10/12/25","Humans",1,"No",NA,"No",0
16,"10/13/25","Humans",1,"No",NA,"No",0
16,"10/14/25","Humans",1,"No",NA,"No",0
16,"10/15/25","Humans",1,"Yes",50,"No",0
16,"10/16/25","Humans",1,"No",NA,"No",0
16,"10/17/25","Humans",1,"No",NA,"No",0
16,"10/18/25","Humans",1,"No",NA,"No",0
16,"10/19/25","Humans",1,"No",NA,"No",0
16,"10/20/25","Humans",1,"No",NA,"No",0
16,"10/29/25","Crickets",1,"No",NA,"No",0
16,"10/30/25","Crickets",1,"No",NA,"No",0
16,"10/31/25","Crickets",1,"No",NA,"No",0
16,"11/1/25","Crickets",1,"No",NA,"No",0
16,"11/2/25","Crickets",1,"Yes",10,"Yes",150
16,"11/3/25","Crickets",1,"No",NA,"No",0
16,"11/4/25","Crickets",1,"No",NA,"No",0
16,"11/5/25","Crickets",1,"Yes",1,"No",0
16,"11/6/25","Crickets",1,"No",NA,"No",0
16,"11/7/25","Crickets",1,"No",NA,"No",0
16,"11/8/25","Crickets",1,"No",NA,"No",0
16,"11/9/25","Crickets",1,"No",NA,"No",0
16,"11/10/25","Crickets",1,"No",NA,"No",0
16,"11/11/25","Crickets",1,"No",NA,"No",0
16,"11/12/25","Crickets",1,"No",NA,"No",0
16,"11/13/25","Crickets",1,"No",NA,"No",0
16,"11/14/25","Crickets",1,"No",NA,"No",0
16,"11/15/25","Crickets",1,"No",NA,"No",0
16,"11/16/25","Crickets",1,"No",NA,"No",0
16,"11/17/25","Crickets",1,"No",NA,"No",0
16,"11/18/25","Crickets",1,"No",NA,"No",0
16,"11/19/25","Crickets",1,"No",NA,"No",0
16,"11/20/25","Crickets",1,"No",NA,"No",0
16,"11/21/25","Crickets",1,"No",NA,"No",0
16,"11/22/25","Crickets",1,"No",NA,"No",0
16,"11/23/25","Crickets",1,"No",NA,"No",0
16,"11/24/25","Humans",2,"No",NA,"No",0
16,"11/25/25","Humans",2,"No",NA,"No",0
